ID,Severity,is_severe,split
A-456847,3,1,train
A-7690066,4,1,train
A-3804611,2,0,train
A-2874331,3,1,test
A-3028928,2,0,test
A-4532072,2,0,test
A-1382034,2,0,test
A-6855677,2,0,train
A-51593,2,0,test
A-7020998,2,0,test
A-943837,2,0,train
A-6451628,2,0,train
A-2460052,3,1,train
A-7551584,2,0,test
A-2863361,2,0,train
A-4159099,2,0,train
A-6431157,2,0,train
A-6657916,2,0,train
A-6466900,2,0,test
A-6916523,2,0,train
A-5019643,2,0,train
A-7569186,2,0,train
A-2615980,3,1,train
A-2256831,3,1,train
A-2558635,3,1,train
A-3259418,3,1,train
A-4943734,2,0,train
A-3692489,2,0,train
A-5308494,2,0,train
A-643117,2,0,train
A-7421773,2,0,test
A-9943,3,1,train
A-1451760,2,0,train
A-5969996,2,0,train
A-7368597,2,0,train
A-648993,2,0,train
A-6058219,2,0,test
A-2724631,3,1,test
A-3763309,2,0,train
A-2678483,2,0,train
A-3212412,2,0,test
A-6392754,2,0,train
A-7667450,2,0,train
A-7019833,3,1,train
A-5971407,2,0,train
A-6073390,2,0,train
A-5357711,2,0,train
A-4006860,2,0,test
A-106522,2,0,train
A-842388,2,0,train
A-3002572,2,0,train
A-5785239,2,0,train
A-5122043,2,0,test
A-2188424,2,0,train
A-3412502,3,1,train
A-3416543,3,1,train
A-4951348,2,0,test
A-2421471,2,0,train
A-2202101,3,1,train
A-728339,3,1,train
A-5218789,2,0,train
A-4679959,2,0,train
A-2106094,2,0,train
A-4838098,2,0,train
A-5284890,2,0,train
A-2686887,3,1,train
A-663052,3,1,train
A-769942,2,0,test
A-7299614,2,0,test
A-6529249,2,0,train
A-1749833,2,0,train
A-6198994,2,0,test
A-4506172,2,0,test
A-3140180,3,1,train
A-1919144,2,0,train
A-1925623,3,1,train
A-1384800,2,0,train
A-1494973,3,1,train
A-3332327,2,0,train
A-6157039,2,0,train
A-3795976,2,0,train
A-1131812,2,0,train
A-7197217,2,0,train
A-1192883,2,0,train
A-7387771,2,0,train
A-7156444,1,0,test
A-6505561,2,0,train
A-3205494,2,0,train
A-1427029,2,0,test
A-6362807,2,0,train
A-3943057,2,0,train
A-1184949,3,1,test
A-24112,2,0,train
A-5961225,2,0,train
A-7333186,2,0,train
A-3439265,2,0,test
A-4346890,2,0,train
A-2985272,3,1,train
A-112067,2,0,train
A-2019011,2,0,train
A-3539600,2,0,train
A-2962984,2,0,train
A-5999533,2,0,train
A-7076375,1,0,train
A-6421010,2,0,train
A-4548123,2,0,train
A-2090571,3,1,train
A-5793727,2,0,train
A-7317447,2,0,test
A-2694469,3,1,train
A-451980,2,0,train
A-5754002,2,0,train
A-2555373,3,1,train
A-5318776,2,0,train
A-1589508,2,0,train
A-6314582,2,0,train
A-2974820,3,1,test
A-6004422,2,0,train
A-4877696,2,0,train
A-1072220,2,0,train
A-2644129,2,0,test
A-6468866,2,0,test
A-4071551,2,0,train
A-6350138,2,0,train
A-4255416,2,0,train
A-4311953,2,0,train
A-4951271,2,0,train
A-7061921,2,0,test
A-1102834,2,0,train
A-5733380,2,0,train
A-2597101,2,0,train
A-4548760,2,0,train
A-1456148,3,1,train
A-7751106,2,0,train
A-346766,3,1,train
A-3384898,3,1,test
A-7553633,2,0,train
A-6093758,2,0,train
A-5066045,2,0,test
A-5505363,2,0,train
A-783177,2,0,train
A-6063228,2,0,train
A-1741339,2,0,train
A-1624620,3,1,train
A-5875357,2,0,train
A-5166312,2,0,test
A-4075992,2,0,test
A-40227,3,1,train
A-1844429,2,0,train
A-2862795,3,1,train
A-6153441,2,0,train
A-7602723,2,0,train
A-3774651,2,0,train
A-398427,3,1,train
A-2706633,3,1,test
A-2899454,2,0,test
A-6128571,2,0,train
A-7352514,2,0,train
A-7680839,3,1,train
A-4783475,2,0,test
A-1522308,3,1,train
A-4221416,2,0,train
A-4791165,2,0,train
A-776470,2,0,train
A-3190546,2,0,train
A-7403333,2,0,train
A-2585357,2,0,test
A-1471545,2,0,train
A-3862024,2,0,train
A-986270,4,1,train
A-7084674,2,0,train
A-7155489,2,0,train
A-3034993,2,0,train
A-4841720,2,0,train
A-2300475,2,0,train
A-4614537,2,0,train
A-6517367,2,0,train
A-7633189,3,1,train
A-6976657,2,0,train
A-6038962,2,0,test
A-1590062,3,1,test
A-1095181,2,0,train
A-6136183,2,0,train
A-458285,3,1,test
A-1776821,2,0,train
A-5930616,2,0,train
A-3998184,2,0,train
A-3654281,2,0,train
A-675330,2,0,train
A-3770960,2,0,train
A-5613291,2,0,train
A-5738074,2,0,train
A-1915728,2,0,train
A-300616,2,0,train
A-1655477,2,0,test
A-2645631,3,1,train
A-5198189,2,0,train
A-2972348,3,1,test
A-293047,3,1,train
A-1188047,2,0,train
A-1734296,2,0,train
A-3093966,3,1,train
A-6977080,2,0,train
A-830612,2,0,train
A-5257773,2,0,train
A-7164330,4,1,train
A-5719026,2,0,train
A-1011927,3,1,train
A-2674412,3,1,train
A-2559437,3,1,train
A-4137233,2,0,train
A-5889604,2,0,test
A-5926699,2,0,train
A-5760347,2,0,train
A-3916489,2,0,test
A-2650874,3,1,test
A-5090260,2,0,train
A-1223359,3,1,train
A-5827339,2,0,train
A-3093896,2,0,test
A-3352253,3,1,test
A-7621157,2,0,train
A-3566961,2,0,train
A-5254183,2,0,test
A-3622727,2,0,train
A-866142,2,0,test
A-2737925,2,0,train
A-1768705,3,1,test
A-5766750,2,0,test
A-3740189,2,0,train
A-3107868,3,1,test
A-4787903,2,0,train
A-6196548,2,0,train
A-4891541,2,0,test
A-75906,3,1,train
A-2723961,2,0,train
A-5290740,2,0,train
A-2716966,3,1,train
A-6135311,2,0,train
A-7050770,1,0,train
A-7419482,2,0,train
A-4892500,2,0,train
A-42077,3,1,test
A-2743525,2,0,train
A-6234629,2,0,train
A-2982373,2,0,train
A-5231057,2,0,train
A-7220927,2,0,train
A-4229710,2,0,train
A-2966259,3,1,train
A-1906949,2,0,train
A-521089,3,1,test
A-4439177,2,0,train
A-6225566,2,0,train
A-3221820,2,0,train
A-4604182,2,0,train
A-282254,2,0,train
A-3653961,2,0,train
A-1570567,2,0,test
A-7618846,2,0,train
A-7212086,2,0,train
A-5208899,2,0,train
A-7348771,2,0,test
A-6265106,2,0,train
A-7366756,2,0,train
A-1606957,2,0,train
A-7020983,2,0,train
A-7290068,2,0,train
A-4390299,2,0,train
A-1108184,2,0,train
A-5382928,2,0,train
A-491582,3,1,train
A-7423434,3,1,train
A-2726718,2,0,test
A-2033304,2,0,train
A-954277,2,0,train
A-1038375,2,0,test
A-999631,2,0,train
A-4484669,2,0,train
A-6906417,2,0,train
A-5824424,2,0,train
A-7365590,2,0,train
A-7343665,2,0,train
A-6946643,2,0,train
A-4522696,2,0,train
A-4116657,2,0,train
A-5814362,2,0,test
A-2286730,3,1,train
A-5646997,2,0,train
A-77137,3,1,test
A-56604,2,0,test
A-3245516,3,1,train
A-5714333,2,0,train
A-5013840,2,0,test
A-3391824,3,1,train
A-6604609,2,0,train
A-4336406,2,0,test
A-6363996,2,0,test
A-2658065,3,1,train
A-1496204,3,1,train
A-4962394,2,0,train
A-318657,3,1,train
A-3694660,2,0,test
A-4630764,2,0,train
A-6231639,2,0,test
A-1570520,2,0,train
A-7458078,3,1,train
A-3223877,2,0,train
A-2732803,2,0,train
A-908900,2,0,train
A-513779,1,0,train
A-7103127,3,1,test
A-4442831,2,0,train
A-4234195,2,0,train
A-7284646,2,0,train
A-6943613,2,0,train
A-6154659,2,0,test
A-6388338,2,0,test
A-3677337,2,0,train
A-6183689,2,0,train
A-3409786,2,0,train
A-510957,2,0,train
A-4871024,4,1,train
A-6673702,2,0,test
A-5796946,2,0,train
A-3590047,2,0,test
A-874821,2,0,train
A-2075738,2,0,test
A-2811427,2,0,train
A-347901,2,0,train
A-3746118,2,0,train
A-824401,3,1,train
A-430683,3,1,train
A-5827656,2,0,test
A-6475782,2,0,train
A-623255,3,1,train
A-90767,2,0,test
A-2692640,2,0,train
A-5821433,2,0,train
A-7237276,2,0,train
A-5802656,2,0,train
A-3161565,2,0,train
A-7183646,2,0,test
A-6135229,2,0,train
A-494202,3,1,train
A-7129721,2,0,train
A-1030623,2,0,train
A-3403663,2,0,train
A-5558272,2,0,train
A-3844507,2,0,test
A-4908555,2,0,train
A-4811602,2,0,train
A-5792120,2,0,train
A-2117700,3,1,train
A-2857171,3,1,test
A-6793137,2,0,train
A-7337146,2,0,test
A-7559338,2,0,train
A-81371,3,1,train
A-3318725,2,0,test
A-7108605,2,0,train
A-7291756,2,0,train
A-7121200,1,0,train
A-7254506,2,0,train
A-4594749,2,0,train
A-4869106,2,0,train
A-2717638,2,0,train
A-6320073,2,0,train
A-4751570,2,0,train
A-2496603,2,0,train
A-1431768,2,0,train
A-3091320,3,1,test
A-3052655,2,0,test
A-7373541,2,0,train
A-7217226,2,0,train
A-3108702,2,0,train
A-3552058,2,0,train
A-5869197,2,0,test
A-2262833,2,0,test
A-2259748,2,0,train
A-1340411,3,1,train
A-3744703,2,0,train
A-6820656,2,0,train
A-6114681,2,0,train
A-7277362,2,0,train
A-2633852,2,0,train
A-5818354,2,0,train
A-7015683,2,0,test
A-3101820,2,0,train
A-1888780,3,1,train
A-7257522,2,0,test
A-5113272,2,0,test
A-408014,2,0,train
A-2988403,2,0,train
A-3949921,2,0,train
A-3528972,2,0,test
A-3939772,2,0,train
A-3313253,2,0,train
A-6855113,2,0,train
A-2994593,3,1,train
A-7169673,2,0,train
A-2715329,2,0,train
A-7540223,4,1,train
A-6220230,2,0,train
A-973711,3,1,train
A-5470399,2,0,test
A-5829099,2,0,train
A-4798564,2,0,train
A-535907,3,1,train
A-3387856,2,0,train
A-7294110,2,0,train
A-6854606,2,0,test
A-305252,2,0,train
A-7343133,2,0,train
A-4837272,2,0,train
A-7644311,2,0,train
A-3890245,2,0,test
A-4169876,2,0,train
A-5818470,2,0,train
A-787983,2,0,test
A-7356293,2,0,train
A-3555054,2,0,train
A-7370380,2,0,train
A-793232,2,0,train
A-2979949,2,0,train
A-857387,3,1,train
A-4418182,2,0,train
A-70906,3,1,train
A-1779268,3,1,train
A-3639529,2,0,train
A-3061840,2,0,train
A-3544820,2,0,train
A-6290293,2,0,train
A-42983,3,1,train
A-896844,3,1,train
A-5430437,2,0,test
A-429496,3,1,train
A-7560792,2,0,train
A-3791148,2,0,train
A-7207511,2,0,train
A-6685756,2,0,train
A-71875,2,0,train
A-6920690,2,0,train
A-3883768,2,0,train
A-102707,2,0,test
A-428807,2,0,test
A-5163626,2,0,train
A-6952420,2,0,train
A-1353151,2,0,train
A-7394560,2,0,train
A-1536913,2,0,train
A-5585885,2,0,train
A-6251935,2,0,test
A-5943855,2,0,test
A-6446346,2,0,train
A-4113700,2,0,train
A-4121418,2,0,train
A-7179485,2,0,train
A-2775932,3,1,train
A-1939179,3,1,train
A-101491,3,1,test
A-4620405,2,0,train
A-7347896,2,0,train
A-2993760,2,0,train
A-1166082,2,0,train
A-6620282,2,0,train
A-1960303,3,1,train
A-6515711,2,0,test
A-510460,2,0,test
A-4039830,2,0,train
A-6317225,2,0,train
A-6928191,2,0,train
A-2207825,2,0,train
A-20870,3,1,train
A-7020743,2,0,train
A-5809402,2,0,test
A-7066372,1,0,train
A-2914222,2,0,train
A-5364082,2,0,train
A-5962533,2,0,train
A-94598,3,1,train
A-4600851,2,0,train
A-3552546,2,0,train
A-3969912,2,0,test
A-1670234,2,0,test
A-3877138,2,0,train
A-4181569,2,0,train
A-5041781,2,0,train
A-7321913,2,0,test
A-7052888,3,1,train
A-3170716,3,1,train
A-6621955,2,0,train
A-1120640,3,1,test
A-4577948,2,0,test
A-5533540,2,0,train
A-5705506,2,0,train
A-275706,2,0,train
A-3652345,2,0,train
A-5618465,2,0,train
A-4181714,2,0,test
A-4524134,2,0,train
A-2327665,3,1,test
A-39347,2,0,train
A-4603768,2,0,train
A-5743586,2,0,train
A-3733461,2,0,train
A-5396986,2,0,train
A-2732795,2,0,train
A-1704724,3,1,train
A-3941611,2,0,train
A-6004585,2,0,train
A-1756347,2,0,test
A-7107632,2,0,train
A-7355948,2,0,train
A-6092364,2,0,train
A-299969,2,0,test
A-299059,2,0,train
A-3590170,2,0,train
A-7336182,2,0,train
A-22021,2,0,test
A-7209526,2,0,train
A-2247483,2,0,train
A-3223798,3,1,train
A-2591933,2,0,test
A-2101539,2,0,train
A-4903658,2,0,train
A-3031813,3,1,train
A-1642422,3,1,train
A-19048,2,0,train
A-7679669,2,0,train
A-4709847,2,0,train
A-4180114,2,0,train
A-7501823,2,0,train
A-3962194,2,0,train
A-2167165,2,0,train
A-6663788,2,0,test
A-1207189,2,0,train
A-3782565,2,0,train
A-7322916,2,0,train
A-4177717,2,0,train
A-7404206,2,0,train
A-2794020,2,0,test
A-98623,3,1,test
A-4389523,2,0,train
A-7629799,2,0,train
A-7018516,2,0,train
A-3081500,2,0,train
A-5740355,2,0,train
A-2332438,2,0,train
A-2191627,3,1,train
A-7346665,2,0,train
A-3294018,2,0,train
A-6897984,2,0,test
A-1438890,2,0,train
A-4423642,2,0,test
A-1909728,2,0,test
A-940191,3,1,train
A-458589,2,0,test
A-2565372,2,0,train
A-7076498,2,0,train
A-6065864,2,0,train
A-3973075,2,0,train
A-7375080,2,0,test
A-5128352,2,0,train
A-2477515,2,0,train
A-462134,3,1,train
A-2555090,3,1,test
A-4443470,2,0,train
A-5502978,2,0,train
A-6980470,4,1,train
A-7299402,2,0,train
A-7035013,3,1,train
A-6266092,2,0,train
A-2433835,2,0,test
A-2535159,2,0,train
A-297018,2,0,train
A-23567,3,1,train
A-788491,2,0,train
A-4416108,2,0,train
A-6173835,2,0,train
A-294656,2,0,train
A-6431279,2,0,test
A-7542805,2,0,train
A-1873126,2,0,test
A-7172587,2,0,train
A-1103755,3,1,train
A-1182276,3,1,train
A-2274210,2,0,train
A-3202396,2,0,train
A-4637209,2,0,train
A-1739261,3,1,train
A-6164316,2,0,train
A-6887547,2,0,test
A-1848756,3,1,train
A-291354,3,1,train
A-617190,3,1,train
A-334328,3,1,train
A-4777196,2,0,train
A-15538,3,1,test
A-6411685,2,0,train
A-6013663,2,0,train
A-2251335,3,1,train
A-3328373,2,0,train
A-6809702,2,0,test
A-5625900,2,0,train
A-1707104,2,0,train
A-7070392,2,0,test
A-1771371,2,0,train
A-2606209,3,1,test
A-4917935,2,0,train
A-4856805,2,0,train
A-3640203,4,1,test
A-6735385,2,0,train
A-1272074,2,0,train
A-4783945,2,0,train
A-2286859,2,0,train
A-7445646,3,1,train
A-6905308,2,0,train
A-6498104,2,0,train
A-391586,3,1,train
A-2612780,3,1,train
A-7752371,2,0,train
A-4987803,2,0,train
A-3587342,2,0,train
A-5421929,2,0,train
A-4348975,2,0,train
A-5991134,2,0,train
A-5839081,2,0,train
A-5059047,2,0,train
A-1800351,2,0,train
A-6804971,2,0,test
A-3621590,2,0,train
A-533367,2,0,test
A-2713711,2,0,test
A-807472,3,1,train
A-4814669,2,0,test
A-4012454,2,0,train
A-4016824,2,0,test
A-510543,2,0,test
A-6214222,2,0,test
A-4257209,2,0,train
A-1270296,2,0,train
A-4157926,2,0,train
A-7328924,2,0,test
A-1020046,3,1,test
A-7275707,2,0,train
A-100760,3,1,train
A-6544588,2,0,train
A-5943831,2,0,train
A-4770944,2,0,train
A-1895112,2,0,train
A-5619792,2,0,train
A-82858,2,0,train
A-451752,2,0,test
A-3349668,2,0,test
A-52267,2,0,train
A-6633727,4,1,train
A-5416559,2,0,train
A-4068583,2,0,test
A-54790,3,1,train
A-7085091,2,0,train
A-5997693,2,0,train
A-6960187,2,0,train
A-3717649,2,0,train
A-6895042,2,0,train
A-6510783,2,0,test
A-2026335,3,1,train
A-4790051,2,0,train
A-3114578,2,0,train
A-1687293,2,0,test
A-7115806,2,0,train
A-6855064,2,0,train
A-65519,3,1,test
A-3921743,2,0,train
A-6921503,2,0,train
A-487633,3,1,train
A-3914304,2,0,train
A-1207621,3,1,train
A-433079,2,0,test
A-2430939,3,1,train
A-3172853,3,1,train
A-3609945,2,0,train
A-5830083,2,0,train
A-990906,2,0,train
A-4550724,2,0,test
A-4955345,2,0,train
A-4524843,2,0,train
A-3916691,2,0,train
A-80064,2,0,train
A-7717458,3,1,train
A-7750762,2,0,train
A-6178741,2,0,train
A-497820,2,0,train
A-5734663,2,0,test
A-5908194,2,0,train
A-5508317,2,0,train
A-5332837,2,0,test
A-5850124,2,0,test
A-5589572,2,0,train
A-2319486,3,1,test
A-3649863,3,1,train
A-2957995,3,1,train
A-4317785,2,0,train
A-70262,3,1,train
A-5061279,2,0,test
A-2033722,2,0,train
A-6082005,2,0,train
A-6433849,2,0,train
A-4990314,2,0,train
A-2204856,2,0,train
A-7752285,2,0,train
A-545278,3,1,train
A-7715308,2,0,train
A-869236,2,0,train
A-4341705,2,0,train
A-4794415,2,0,train
A-774617,2,0,train
A-3350504,3,1,train
A-80784,2,0,test
A-7277260,2,0,train
A-1503012,2,0,train
A-3554233,3,1,train
A-7027667,2,0,train
A-6440289,2,0,train
A-786483,3,1,train
A-7237476,2,0,train
A-5736860,2,0,train
A-333289,2,0,train
A-7449474,2,0,train
A-3441265,3,1,test
A-936498,3,1,test
A-5444612,2,0,train
A-2748108,3,1,train
A-5553413,2,0,train
A-7527979,2,0,train
A-6978538,2,0,train
A-4156665,2,0,train
A-4218699,2,0,train
A-340098,2,0,train
A-2487513,2,0,train
A-7335474,2,0,train
A-4857865,2,0,train
A-3696502,2,0,train
A-5512040,2,0,train
A-1610762,2,0,test
A-4993160,2,0,train
A-818444,2,0,train
A-3844300,2,0,train
A-908934,2,0,test
A-90274,2,0,train
A-402632,3,1,test
A-51811,2,0,train
A-6713577,2,0,train
A-1349761,2,0,train
A-6783953,4,1,train
A-2297293,3,1,train
A-2308571,2,0,test
A-7265470,2,0,train
A-6288869,2,0,train
A-6305826,2,0,train
A-1671914,2,0,train
A-1039730,2,0,train
A-3589861,2,0,train
A-4524217,2,0,train
A-441211,3,1,train
A-7329667,2,0,train
A-5361398,2,0,train
A-2948828,3,1,train
A-401331,2,0,train
A-5397523,2,0,train
A-7318885,2,0,train
A-4302816,2,0,train
A-492395,3,1,train
A-3543576,2,0,train
A-7380966,2,0,test
A-555271,3,1,train
A-1741707,3,1,train
A-3546226,3,1,train
A-3370050,2,0,train
A-6985344,2,0,train
A-5838443,2,0,train
A-4982392,2,0,train
A-2773530,3,1,train
A-5502362,2,0,train
A-5756831,2,0,train
A-6412532,2,0,train
A-3985240,2,0,train
A-6935786,2,0,train
A-7353958,2,0,train
A-2218029,2,0,train
A-775320,3,1,train
A-2916092,3,1,train
A-4243911,2,0,train
A-7023107,2,0,train
A-3130235,3,1,train
A-5177004,2,0,train
A-6957579,2,0,test
A-3367722,3,1,test
A-7291411,2,0,test
A-6360511,2,0,train
A-4627939,2,0,train
A-6656833,2,0,test
A-3690063,2,0,train
A-2533350,3,1,train
A-3978938,2,0,train
A-94570,3,1,train
A-6978606,2,0,train
A-3424519,2,0,train
A-333865,2,0,train
A-5848491,2,0,train
A-4429510,2,0,train
A-6855938,2,0,test
A-5808355,2,0,train
A-36538,3,1,train
A-91037,2,0,train
A-7090651,2,0,train
A-4780229,2,0,train
A-1717628,2,0,train
A-1569522,2,0,train
A-7213265,2,0,test
A-6371766,2,0,train
A-4631495,2,0,train
A-4197895,2,0,test
A-49170,3,1,train
A-17353,2,0,train
A-5788654,2,0,train
A-5268667,2,0,test
A-78500,3,1,train
A-6494553,2,0,test
A-1840905,3,1,train
A-7020025,2,0,train
A-6764086,2,0,train
A-1360383,2,0,test
A-7620975,2,0,train
A-61390,2,0,train
A-1685980,2,0,train
A-1051997,3,1,train
A-98131,2,0,train
A-581769,3,1,train
A-6527944,2,0,train
A-489567,2,0,train
A-345417,2,0,test
A-7312079,2,0,train
A-960841,4,1,train
A-2775897,2,0,train
A-489029,3,1,train
A-6767149,2,0,test
A-5749125,2,0,train
A-2061676,2,0,train
A-6857777,2,0,train
A-280571,2,0,train
A-6018096,2,0,train
A-5919650,2,0,train
A-3606747,2,0,train
A-4191,3,1,train
A-937352,3,1,train
A-7304645,2,0,train
A-2813727,3,1,train
A-591613,3,1,train
A-305341,2,0,train
A-2295237,2,0,test
A-497113,2,0,train
A-5035667,2,0,train
A-580706,2,0,train
A-5480262,2,0,train
A-4428066,2,0,train
A-4103076,2,0,train
A-5634773,2,0,test
A-6820013,2,0,train
A-3638649,2,0,train
A-5537749,2,0,train
A-40064,2,0,train
A-4339715,2,0,train
A-5561528,2,0,test
A-14365,2,0,train
A-6794617,2,0,train
A-3638046,2,0,test
A-6224293,2,0,train
A-3031548,2,0,train
A-2688228,2,0,train
A-4824851,2,0,train
A-7498784,2,0,test
A-2480320,2,0,train
A-7297292,2,0,train
A-1424739,3,1,train
A-1364712,2,0,train
A-1434593,2,0,train
A-4270420,2,0,test
A-1135596,3,1,train
A-6899299,2,0,train
A-7563851,3,1,train
A-5214999,2,0,train
A-1077805,2,0,train
A-583216,2,0,train
A-2560395,3,1,train
A-5355021,2,0,train
A-3648869,2,0,train
A-759707,3,1,train
A-7407253,3,1,train
A-6013393,2,0,test
A-5461337,2,0,train
A-464484,3,1,test
A-1028680,2,0,train
A-6454984,2,0,train
A-906000,2,0,train
A-4041066,2,0,test
A-2924944,3,1,train
A-2808430,2,0,test
A-7358485,2,0,test
A-4929365,2,0,test
A-7344587,2,0,train
A-3831680,2,0,train
A-7552048,2,0,train
A-890361,2,0,train
A-7353269,2,0,train
A-7259087,2,0,train
A-7751734,2,0,test
A-106154,3,1,train
A-1028960,2,0,test
A-2493195,2,0,train
A-3727158,2,0,test
A-5062597,2,0,test
A-272711,2,0,train
A-487454,3,1,train
A-6934001,2,0,train
A-63063,2,0,train
A-5381361,2,0,train
A-2146686,2,0,test
A-5939376,2,0,train
A-7408076,2,0,train
A-1256679,2,0,train
A-1194677,2,0,test
A-783395,3,1,train
A-1425197,2,0,train
A-402365,3,1,train
A-4874567,2,0,train
A-67390,3,1,test
A-4295589,2,0,train
A-4234824,2,0,train
A-2870487,2,0,train
A-6156421,2,0,train
A-1464934,2,0,test
A-6987455,2,0,train
A-5023774,2,0,train
A-7392627,2,0,train
A-5764767,2,0,test
A-1435998,2,0,train
A-3900619,2,0,train
A-319373,3,1,train
A-3412622,2,0,train
A-298274,2,0,train
A-781188,2,0,train
A-297921,3,1,train
A-6671923,2,0,train
A-1636662,2,0,train
A-454228,2,0,train
A-3829143,2,0,train
A-4652539,2,0,train
A-2662869,2,0,train
A-5784677,2,0,train
A-87867,3,1,train
A-7063879,3,1,train
A-2305459,2,0,train
A-2650861,2,0,train
A-588708,3,1,train
A-7380947,2,0,train
A-97259,3,1,train
A-276279,3,1,train
A-1734688,3,1,train
A-4363269,2,0,test
A-3639568,2,0,train
A-1304713,3,1,train
A-3206715,3,1,train
A-7337025,2,0,train
A-1311195,2,0,test
A-5579742,2,0,train
A-1707673,2,0,train
A-844925,3,1,train
A-7159603,2,0,train
A-6466914,2,0,test
A-6648974,2,0,test
A-4466874,2,0,test
A-5289815,2,0,train
A-864779,3,1,train
A-76444,3,1,train
A-6628588,2,0,train
A-5610191,2,0,train
A-5934821,2,0,train
A-591582,3,1,train
A-5464402,2,0,train
A-6075637,2,0,train
A-5699394,2,0,train
A-2660050,2,0,train
A-7325382,2,0,train
A-5066036,2,0,train
A-1020065,2,0,train
A-85143,3,1,train
A-2045540,2,0,test
A-5730289,4,1,test
A-3812854,2,0,train
A-2361482,2,0,train
A-90636,2,0,train
A-4638056,2,0,train
A-5997428,2,0,train
A-4322652,2,0,train
A-6631771,4,1,train
A-6777120,2,0,train
A-3429292,2,0,test
A-4391792,2,0,test
A-5336084,2,0,train
A-4171488,2,0,train
A-1707715,2,0,test
A-4810790,2,0,train
A-3424194,2,0,test
A-7357449,2,0,train
A-7752671,2,0,train
A-2592524,2,0,test
A-7850,3,1,train
A-450811,2,0,train
A-7217315,2,0,train
A-2856252,2,0,train
A-4143275,2,0,test
A-5423791,2,0,train
A-7595843,2,0,train
A-5824484,2,0,train
A-5512484,2,0,train
A-3720283,2,0,train
A-5507771,2,0,train
A-7321886,2,0,train
A-4521061,2,0,test
A-451266,2,0,train
A-3557856,2,0,test
A-3201463,2,0,train
A-7232260,2,0,train
A-5385627,2,0,train
A-7240090,2,0,train
A-1526584,3,1,train
A-23467,2,0,train
A-678277,2,0,train
A-5846669,2,0,train
A-297207,2,0,train
A-2268185,2,0,train
A-1722537,2,0,train
A-2385156,2,0,train
A-2669384,3,1,train
A-2587636,2,0,train
A-5744466,2,0,train
A-1844367,2,0,test
A-5471947,2,0,test
A-7242817,2,0,train
A-2192447,3,1,train
A-94763,3,1,train
A-6377058,2,0,train
A-3622498,2,0,train
A-111731,3,1,train
A-7104354,2,0,train
A-1529815,3,1,test
A-4645557,2,0,train
A-580457,1,0,train
A-4668391,2,0,test
A-5549802,2,0,train
A-7373920,2,0,train
A-438175,3,1,train
A-7475922,2,0,train
A-1559213,2,0,train
A-20291,2,0,train
A-6469251,2,0,train
A-3011639,3,1,test
A-5592913,2,0,train
A-7311820,2,0,train
A-4853154,2,0,train
A-1424715,3,1,train
A-4991384,2,0,train
A-1830650,2,0,train
A-7623304,2,0,train
A-5972022,2,0,train
A-3547397,2,0,train
A-7660180,2,0,train
A-6535865,2,0,train
A-5901224,2,0,test
A-6085791,2,0,train
A-1173750,3,1,train
A-5500208,2,0,train
A-5010128,2,0,train
A-3423213,2,0,train
A-5297673,2,0,test
A-279596,2,0,test
A-4879646,2,0,train
A-1075125,3,1,train
A-7118559,2,0,train
A-73652,2,0,train
A-7219773,2,0,train
A-4437111,2,0,train
A-5550016,2,0,train
A-4415371,2,0,test
A-6532544,2,0,test
A-3625729,3,1,train
A-7214869,2,0,test
A-6492411,2,0,test
A-5672017,2,0,test
A-7377147,2,0,train
A-94519,3,1,train
A-5185974,2,0,train
A-6586578,2,0,train
A-5576512,2,0,train
A-1242382,2,0,train
A-6238012,2,0,train
A-7366971,2,0,train
A-7157132,2,0,test
A-2478341,3,1,train
A-5325590,2,0,train
A-7007471,2,0,train
A-3526736,2,0,train
A-607692,3,1,train
A-7027555,2,0,train
A-4713145,2,0,train
A-1223895,2,0,train
A-6172175,2,0,train
